Filename,Frame,Technique,Kernel,Method,IoU,Intersection Area,Union Area
WW182S100G0.mat,10,gaussian,7,q1,0.9042810918259563,93367.72423796763,103250.77576203238
WW182S100G0.mat,10,gaussian,7,avg_min_intensity,0.4625389001633665,51286.649036481496,110880.72596351852
WW182S100G0.mat,10,gaussian,9,q1,0.876288197499852,92877.30218223443,105989.4478177656
WW182S100G0.mat,10,gaussian,9,avg_min_intensity,0.5388514708652908,55534.940358777494,103061.68464122248
WW182S100G0.mat,10,gaussian,11,q1,0.8428827126405801,89141.4344520219,105757.8155479781
WW182S100G0.mat,10,gaussian,11,avg_min_intensity,0.6004388381679098,61882.501620877876,103062.12337912215
WW182S100G0.mat,10,gaussian,13,q1,0.8180188392559528,85433.8256713235,104439.92432867651
WW182S100G0.mat,10,gaussian,13,avg_min_intensity,0.6165665450433534,69644.55095901851,112955.44904098148
WW182S100G0.mat,10,gaussian,15,q1,0.8776453832284484,91779.40793172228,104574.59206827774
WW182S100G0.mat,10,gaussian,15,avg_min_intensity,0.4072354647208876,41896.418002695376,102880.08199730463
WW182S100G0.mat,10,gaussian,17,q1,0.9452429012280215,100233.16498479129,106039.5850152087
WW182S100G0.mat,10,gaussian,17,avg_min_intensity,0.6180519283627609,63686.335530771794,103043.6644692282
WW182S100G0.mat,10,gaussian,19,q1,0.9296624010028554,97210.67941359284,104565.57058640716
WW182S100G0.mat,10,gaussian,19,avg_min_intensity,0.6711436128095029,69721.85292509697,103885.14707490303
WW182S100G0.mat,10,gaussian,21,q1,0.8677879460999354,92487.1136065433,106578.01139345669
WW182S100G0.mat,10,gaussian,21,avg_min_intensity,0.6473536103497601,66714.48959556584,103057.26040443417
WW182S100G0.mat,10,gaussian,23,q1,0.893310649426463,95109.41190808023,106468.46309191975
WW182S100G0.mat,10,gaussian,23,avg_min_intensity,0.5525849845570042,57552.71339352397,104151.78660647605
WW182S100G0.mat,10,gaussian,25,q1,0.9209623582169231,99051.3586284905,107552.0163715095
WW182S100G0.mat,10,gaussian,25,avg_min_intensity,0.6627809184257311,71018.03153049746,107151.59346950255
WW182S100G0.mat,10,gaussian,27,q1,0.930666527861829,101950.71329134885,109545.91170865115
WW182S100G0.mat,10,gaussian,27,avg_min_intensity,0.5899910775493947,61769.629469350075,104695.87053064993
WW182S100G0.mat,10,gaussian,29,q1,0.9121070870164895,96818.41792961035,106148.08207038965
WW182S100G0.mat,10,gaussian,29,avg_min_intensity,0.69113449701134,73327.99282369862,106098.00717630141
WW182S100G0.mat,10,gaussian,31,q1,0.8868830870115405,95772.38730550253,107987.61269449747
WW182S100G0.mat,10,gaussian,31,avg_min_intensity,0.7105145449525913,74639.94633459383,105050.55366540616
WW172S125G0.mat,10,gaussian,3,q1,0.695879123085945,71833.55968802956,103227.06531197044
WW172S125G0.mat,10,gaussian,3,avg_min_intensity,0.6833517124144065,72810.16085058903,106548.58914941097
WW172S125G0.mat,10,gaussian,5,q1,0.6801909151383536,70254.01714879597,103285.73285120403
WW172S125G0.mat,10,gaussian,5,avg_min_intensity,0.6246327438289989,67484.62126466242,108038.87873533761
WW172S125G0.mat,10,gaussian,7,q1,0.6587930980155366,68028.77229458508,103262.72770541492
WW172S125G0.mat,10,gaussian,7,avg_min_intensity,0.35436604603652144,42170.81944596936,119003.55555403065
WW172S125G0.mat,10,gaussian,9,q1,0.6912412041169173,71388.31940519597,103275.55559480404
WW172S125G0.mat,10,gaussian,9,avg_min_intensity,0.5217304702446116,53808.22735112484,103134.14764887517
WW172S125G0.mat,10,gaussian,11,q1,0.5896591921385258,60864.34479411834,103219.53020588166
WW172S125G0.mat,10,gaussian,11,avg_min_intensity,0.6272656616248702,64906.57864079436,103475.42135920566
WW172S125G0.mat,10,gaussian,13,q1,0.5888912730746151,61525.188239047624,104476.31176095238
WW172S125G0.mat,10,gaussian,13,avg_min_intensity,0.5956883325802791,61476.515756909255,103202.48424309076
WW172S125G0.mat,10,gaussian,15,q1,0.5593100632069021,58001.501449951684,103701.8735500483
WW172S125G0.mat,10,gaussian,15,avg_min_intensity,0.584576647469908,60313.71567077249,103175.03432922752
WW172S125G0.mat,10,gaussian,17,q1,0.5123733851048476,52901.306285892584,103247.56871410743
WW172S125G0.mat,10,gaussian,17,avg_min_intensity,0.5177395432868772,53379.135584955664,103100.36441504434
WW172S125G0.mat,10,gaussian,19,q1,0.6271080581241859,64769.12883268749,103282.2461673125
WW172S125G0.mat,10,gaussian,19,avg_min_intensity,0.5537588800205914,57136.09592345795,103178.65407654205
WW172S125G0.mat,10,gaussian,21,q1,0.5762048932712398,60007.44803816417,104142.55196183585
WW172S125G0.mat,10,gaussian,21,avg_min_intensity,0.494106143855881,50961.079957510614,103137.9200424894
WW172S125G0.mat,10,gaussian,23,q1,0.5820899822814748,60857.09091852604,104549.28408147395
WW172S125G0.mat,10,gaussian,23,avg_min_intensity,0.611608123146005,63198.61825512682,103331.88174487317
WW172S125G0.mat,10,gaussian,25,q1,0.6311579220371901,65179.07745761287,103269.04754238714
WW172S125G0.mat,10,gaussian,25,avg_min_intensity,0.6055387916115085,62508.72493998306,103228.27506001692
WW172S125G0.mat,10,gaussian,27,q1,0.6078738794385274,62758.6386519644,103242.86134803561
WW172S125G0.mat,10,gaussian,27,avg_min_intensity,0.6229067562735764,64298.71513635195,103223.65986364803
WW172S125G0.mat,10,gaussian,29,q1,0.6214648173064123,64536.39187899417,103845.60812100582
WW172S125G0.mat,10,gaussian,29,avg_min_intensity,0.6679589193692475,69125.83971288968,103488.16028711032
WW172S125G0.mat,10,gaussian,31,q1,0.502844229040037,52003.26343447273,103418.23656552727
WW172S125G0.mat,10,gaussian,31,avg_min_intensity,0.6443914385075515,69922.94830455596,108510.05169544404
WW141S100G0.mat,10,gaussian,3,q1,0.39383342883085276,40079.706676628695,101768.1683233713
WW141S100G0.mat,10,gaussian,3,avg_min_intensity,0.28163693793110955,30371.567544886795,107839.4324551132
WW141S100G0.mat,10,gaussian,5,q1,0.2828502245375713,28374.09375567324,100314.90624432676
WW141S100G0.mat,10,gaussian,5,avg_min_intensity,0.7335413503511792,65254.74320190163,88958.50679809836
WW141S100G0.mat,10,gaussian,7,q1,0.46407788507767106,43096.95960334565,92865.79039665435
WW141S100G0.mat,10,gaussian,7,avg_min_intensity,0.7360719055394134,69814.12212898329,94846.87787101671
WW141S100G0.mat,10,gaussian,9,q1,0.4057847630054733,38368.118578932495,94552.8814210675
WW141S100G0.mat,10,gaussian,9,avg_min_intensity,0.6469754919709897,54215.00586552475,83797.61913447526
WW141S100G0.mat,10,gaussian,11,q1,0.471896503970045,44395.85538742053,94079.64461257948
WW141S100G0.mat,10,gaussian,11,avg_min_intensity,0.7716840411394574,64116.95028806275,83087.04971193727
WW141S100G0.mat,10,gaussian,13,q1,0.4367175316218476,39338.560710431535,90077.81428956847
WW141S100G0.mat,10,gaussian,13,avg_min_intensity,0.6671657230028688,55520.91860591757,83219.0813940824
WW141S100G0.mat,10,gaussian,15,q1,0.46948285724132693,39128.79354957218,83344.4564504278
WW141S100G0.mat,10,gaussian,15,avg_min_intensity,0.6568534436001222,54609.73666995455,83138.38833004543
WW141S100G0.mat,10,gaussian,17,q1,0.33703669924190577,32839.63189292714,97436.36810707286
WW141S100G0.mat,10,gaussian,17,avg_min_intensity,0.5637232727030501,46773.87920240549,82973.12079759451
WW141S100G0.mat,10,gaussian,19,q1,0.34486724307217353,33237.3932997862,96377.35670021379
WW141S100G0.mat,10,gaussian,19,avg_min_intensity,0.6147426346543542,51258.38646927049,83381.86353072953
WW141S100G0.mat,10,gaussian,21,q1,0.2772632272653302,27719.984600049345,99977.14039995066
WW141S100G0.mat,10,gaussian,21,avg_min_intensity,0.5492391382646383,46091.91858171049,83919.58141828951
WW141S100G0.mat,10,gaussian,23,q1,0.32363409659964953,31529.672424633696,97423.82757536629
WW141S100G0.mat,10,gaussian,23,avg_min_intensity,0.5083873963573247,42214.4707263046,83036.0292736954
WW141S100G0.mat,10,gaussian,25,q1,0.2783895411432038,29233.64527297185,105009.85472702813
WW141S100G0.mat,10,gaussian,25,avg_min_intensity,0.9042034231771333,76210.47187600948,84284.65312399052
WW141S100G0.mat,10,gaussian,27,q1,0.3375112855762617,33374.78998037939,98884.96001962062
WW141S100G0.mat,10,gaussian,27,avg_min_intensity,0.5472575874787521,45469.9058698752,83086.84413012478
WW141S100G0.mat,10,gaussian,29,q1,0.38717108981785703,38095.99261875144,98395.75738124854
WW141S100G0.mat,10,gaussian,29,avg_min_intensity,0.6266807561087313,52736.462492985906,84152.03750701409
WW141S100G0.mat,10,gaussian,31,q1,0.3924428467073976,38487.153230048796,98070.7217699512
WW141S100G0.mat,10,gaussian,31,avg_min_intensity,0.7739026894389686,74087.03314144531,95731.71685855468
WW182S125G0.mat,10,gaussian,3,q1,0.9257621155859754,95877.00850661626,103565.49149338373
WW182S125G0.mat,10,gaussian,3,avg_min_intensity,0.8166683724834606,84782.68463664684,103815.31536335318
WW182S125G0.mat,10,gaussian,5,q1,0.6085451201506503,62869.86649338376,103311.75850661626
WW182S125G0.mat,10,gaussian,5,avg_min_intensity,0.6200111499742189,68687.86435099928,110784.88564900073
WW182S125G0.mat,10,gaussian,7,q1,0.817678541237004,84602.41020793951,103466.58979206049
WW182S125G0.mat,10,gaussian,7,avg_min_intensity,0.5140653819319518,53055.3934310019,103207.48156899812
WW182S125G0.mat,10,gaussian,9,q1,0.8504997305282821,88017.88752362947,103489.61247637052
WW182S125G0.mat,10,gaussian,9,avg_min_intensity,0.5098095339721435,52608.17580340266,103191.82419659736
WW182S125G0.mat,10,gaussian,11,q1,0.8760931658357889,91591.20203985651,104545.0479601435
WW182S125G0.mat,10,gaussian,11,avg_min_intensity,0.471775441503905,48669.68336483932,103162.81663516068
WW182S125G0.mat,10,gaussian,13,q1,0.9177521643431051,95033.06356332704,103549.81143667297
WW182S125G0.mat,10,gaussian,13,avg_min_intensity,0.42394922453998624,43728.20770321361,103144.9172967864
WW182S125G0.mat,10,gaussian,15,q1,0.8748921326362793,91740.2258783942,104858.89912160582
WW182S125G0.mat,10,gaussian,15,avg_min_intensity,0.39803326068158595,41044.28166351606,103117.71833648393
WW182S125G0.mat,10,gaussian,17,q1,0.9018132875695722,94196.5801444925,104452.41985550753
WW182S125G0.mat,10,gaussian,17,avg_min_intensity,0.3802521623914111,39205.789224952736,103104.71077504725
WW182S125G0.mat,10,gaussian,19,q1,0.8876658988598398,93662.5059073724,105515.4940926276
WW182S125G0.mat,10,gaussian,19,avg_min_intensity,0.5991717932679211,61892.68667296786,103297.06332703214
WW182S125G0.mat,10,gaussian,21,q1,0.9413311275099906,97573.28864506894,103654.58635493106
WW182S125G0.mat,10,gaussian,21,avg_min_intensity,0.5564841009347022,57475.7147920605,103283.66020793951
WW182S125G0.mat,10,gaussian,23,q1,0.9020886776587941,94556.66951423656,104819.70548576342
WW182S125G0.mat,10,gaussian,23,avg_min_intensity,0.6714016985126952,71616.04144689122,106666.45855310877
WW182S125G0.mat,10,gaussian,25,q1,0.9607763429657138,101096.12725778423,105223.37274221577
WW182S125G0.mat,10,gaussian,25,avg_min_intensity,0.681416339537106,70643.47266847131,103671.52733152868
WW182S125G0.mat,10,gaussian,27,q1,0.9644540747916193,101163.26308227266,104891.73691772735
WW182S125G0.mat,10,gaussian,27,avg_min_intensity,0.7550799881267305,79318.93590762124,105047.06409237874
WW182S125G0.mat,10,gaussian,29,q1,0.958719680323809,100467.79109824085,104793.70890175916
WW182S125G0.mat,10,gaussian,29,avg_min_intensity,0.6861099983913751,70932.0652173913,103382.9347826087
WW182S125G0.mat,10,gaussian,31,q1,0.9114785891724375,98445.43950850662,108006.31049149338
WW182S125G0.mat,10,gaussian,31,avg_min_intensity,0.6514329174924957,69074.22022684311,106034.27977315689
WW172S100G0.mat,10,gaussian,3,q1,0.7873356878505385,81150.33062048614,103069.54437951384
WW172S100G0.mat,10,gaussian,3,avg_min_intensity,0.7362886825884241,75876.80738842348,103053.06761157652
WW172S100G0.mat,10,gaussian,5,q1,0.5678178649313477,58480.76181402693,102992.11318597308
WW172S100G0.mat,10,gaussian,5,avg_min_intensity,0.6572900157519994,67712.5728185691,103017.80218143093
WW172S100G0.mat,10,gaussian,7,q1,0.599637977034366,61768.86432496231,103010.26067503769
WW172S100G0.mat,10,gaussian,7,avg_min_intensity,0.5371236563834468,63887.50123865026,118943.74876134975
WW172S100G0.mat,10,gaussian,9,q1,0.619308266728887,63804.144617148195,103024.8553828518
WW172S100G0.mat,10,gaussian,9,avg_min_intensity,0.6730971337437047,69350.92853520018,103032.57146479981
WW172S100G0.mat,10,gaussian,11,q1,0.6086257548784881,62694.66613229667,103010.20886770333
WW172S100G0.mat,10,gaussian,11,avg_min_intensity,0.6730439008301967,69347.6502446768,103035.8497553232
WW172S100G0.mat,10,gaussian,13,q1,0.6417524619086643,66117.2617920699,103026.1132079301
WW172S100G0.mat,10,gaussian,13,avg_min_intensity,0.4919133917792804,50646.280841242835,102957.71915875716
WW172S100G0.mat,10,gaussian,15,q1,0.5957767034584333,61371.48717105518,103010.8878289448
WW172S100G0.mat,10,gaussian,15,avg_min_intensity,0.5936739804957715,63822.01930271031,107503.4806972897
WW172S100G0.mat,10,gaussian,17,q1,0.5951788982822157,61308.21110420869,103008.0388957913
WW172S100G0.mat,10,gaussian,17,avg_min_intensity,0.5379634144157753,55394.41011756255,102970.58988243746
WW172S100G0.mat,10,gaussian,19,q1,0.5619123257924865,57877.25032830845,103000.49967169156
WW172S100G0.mat,10,gaussian,19,avg_min_intensity,0.5681808548286524,58528.559907839466,103010.44009216054
WW172S100G0.mat,10,gaussian,21,q1,0.5072860079879897,52230.44760479951,102960.55239520049
WW172S100G0.mat,10,gaussian,21,avg_min_intensity,0.7284450184184045,76997.6337122966,105701.36628770338
WW172S100G0.mat,10,gaussian,23,q1,0.5976512019486099,61566.55653945899,103014.19346054105
WW172S100G0.mat,10,gaussian,23,avg_min_intensity,0.5813466814954099,59872.381986997905,102989.11801300208
WW172S100G0.mat,10,gaussian,25,q1,0.6015471763224407,61966.17292886729,103011.32707113272
WW172S100G0.mat,10,gaussian,25,avg_min_intensity,0.5505880522860338,56702.37783001261,102985.12216998741
WW172S100G0.mat,10,gaussian,27,q1,0.6495664254189414,66917.7589575278,103019.11604247222
WW172S100G0.mat,10,gaussian,27,avg_min_intensity,0.5984266187400449,61641.28621058005,103005.58878941994
WW172S100G0.mat,10,gaussian,29,q1,0.5479391691501415,56432.518734817386,102990.48126518262
WW172S100G0.mat,10,gaussian,29,avg_min_intensity,0.6621222733557215,68459.88050968028,103394.61949031972
WW172S100G0.mat,10,gaussian,31,q1,0.5840772498888746,60147.43628952216,102978.56371047784
WW172S100G0.mat,10,gaussian,31,avg_min_intensity,0.6501856392584306,66982.46948781055,103020.53051218943
WW172S125GP10.mat,10,gaussian,3,q1,0.654615342645964,68954.93293947508,105336.56706052492
WW172S125GP10.mat,10,gaussian,3,avg_min_intensity,0.7039149814893618,74597.79701537307,105975.57798462691
WW172S125GP10.mat,10,gaussian,5,q1,0.7153359043628726,75358.54718253922,105347.07781746077
WW172S125GP10.mat,10,gaussian,5,avg_min_intensity,0.4135201131375749,51762.12267383942,125174.37732616058
WW172S125GP10.mat,10,gaussian,7,q1,0.6684419633495312,70410.70111031894,105335.54888968106
WW172S125GP10.mat,10,gaussian,7,avg_min_intensity,0.317104492514729,39653.78634850723,125049.58865149277
WW172S125GP10.mat,10,gaussian,9,q1,0.5636788768237905,59325.01121077768,105246.11378922232
WW172S125GP10.mat,10,gaussian,9,avg_min_intensity,0.2421818023684719,31092.89854124417,128386.60145875583
WW172S125GP10.mat,10,gaussian,11,q1,0.6052259737318932,63719.43830553427,105282.06169446572
WW172S125GP10.mat,10,gaussian,11,avg_min_intensity,0.3010750743455113,34517.272119954345,114646.72788004566
WW172S125GP10.mat,10,gaussian,13,q1,0.6041099928590129,63596.387944559814,105272.86205544017
WW172S125GP10.mat,10,gaussian,13,avg_min_intensity,0.6208118722626453,70303.90157672248,113245.09842327754
WW172S125GP10.mat,10,gaussian,15,q1,0.609834841238004,64221.24984758888,105309.2501524111
WW172S125GP10.mat,10,gaussian,15,avg_min_intensity,0.6090255249166164,64118.2234393408,105280.02656065921
WW172S125GP10.mat,10,gaussian,17,q1,0.5830063844215994,61364.949462414734,105256.05053758528
WW172S125GP10.mat,10,gaussian,17,avg_min_intensity,0.3697500879123863,40836.495498705626,110443.50450129437
WW172S125GP10.mat,10,gaussian,19,q1,0.5839083256851026,61961.18056789563,106114.56943210436
WW172S125GP10.mat,10,gaussian,19,avg_min_intensity,0.5503373641227656,57926.37718679909,105256.12281320091
WW172S125GP10.mat,10,gaussian,21,q1,0.6377337019765233,67148.15689273036,105291.84310726965
WW172S125GP10.mat,10,gaussian,21,avg_min_intensity,0.5079730823128361,53454.6786579657,105231.3213420343
WW172S125GP10.mat,10,gaussian,23,q1,0.5889519575834005,62003.893910231476,105278.35608976852
WW172S125GP10.mat,10,gaussian,23,avg_min_intensity,0.6691190934922703,71884.88164539056,107432.11835460944
WW172S125GP10.mat,10,gaussian,25,q1,0.7575255119226835,79853.9907228634,105414.25927713662
WW172S125GP10.mat,10,gaussian,25,avg_min_intensity,0.5853921354158473,61621.00658416377,105264.49341583622
WW172S125GP10.mat,10,gaussian,27,q1,0.689870874083884,72664.26280273798,105330.23719726202
WW172S125GP10.mat,10,gaussian,27,avg_min_intensity,0.42072265838804346,44250.688470238056,105177.81152976195
WW172S125GP10.mat,10,gaussian,29,q1,0.5862134845712955,61748.826076772864,105335.04892322714
WW172S125GP10.mat,10,gaussian,29,avg_min_intensity,0.5036536230559199,52997.345223379336,105225.77977662066
WW172S125GP10.mat,10,gaussian,31,q1,0.6400540314665597,67400.3474010974,105304.15259890258
WW172S125GP10.mat,10,gaussian,31,avg_min_intensity,0.6589377306446672,69544.57086529008,105540.42913470994
